127.0.0.1 - - [10/Mar/2022:20:26:58 +0530] "GET /viporgfarm/dryAction.jsp?id=132 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:26:58 +0530] "GET /viporgfarm/proddry.jsp?msg=added HTTP/1.1" 200 10769
127.0.0.1 - - [10/Mar/2022:20:26:59 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3893
127.0.0.1 - - [10/Mar/2022:20:27:01 +0530] "GET /viporgfarm/myOrders.jsp HTTP/1.1" 200 4073
127.0.0.1 - - [10/Mar/2022:20:27:03 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3893
127.0.0.1 - - [10/Mar/2022:20:27:04 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7010
127.0.0.1 - - [10/Mar/2022:20:27:04 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:27:04 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:27:13 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:27:13 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7663
127.0.0.1 - - [10/Mar/2022:20:27:13 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:27:13 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:29:24 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:29:24 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:20:29:26 +0530] "GET /viporgfarm/prodvege.jsp HTTP/1.1" 200 10601
127.0.0.1 - - [10/Mar/2022:20:29:28 +0530] "GET /viporgfarm/vegeAction.jsp?id=102 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:29:28 +0530] "GET /viporgfarm/prodvege.jsp?msg=added HTTP/1.1" 200 10678
127.0.0.1 - - [10/Mar/2022:20:29:30 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3870
127.0.0.1 - - [10/Mar/2022:20:29:31 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7011
127.0.0.1 - - [10/Mar/2022:20:29:31 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:29:31 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:29:41 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:29:41 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7641
127.0.0.1 - - [10/Mar/2022:20:29:41 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:29:41 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:29:58 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7639
127.0.0.1 - - [10/Mar/2022:20:29:58 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:29:58 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:36:35 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7639
127.0.0.1 - - [10/Mar/2022:20:36:35 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:36:35 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:36:37 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:36:37 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:20:36:39 +0530] "GET /viporgfarm/prodspices.jsp HTTP/1.1" 200 10726
127.0.0.1 - - [10/Mar/2022:20:36:41 +0530] "GET /viporgfarm/spicesAction.jsp?id=152 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:36:41 +0530] "GET /viporgfarm/prodspices.jsp?msg=added HTTP/1.1" 200 10803
127.0.0.1 - - [10/Mar/2022:20:36:42 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3888
127.0.0.1 - - [10/Mar/2022:20:36:43 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7009
127.0.0.1 - - [10/Mar/2022:20:36:43 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:36:43 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:37:38 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:37:38 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7664
127.0.0.1 - - [10/Mar/2022:20:37:38 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:37:38 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:39:51 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6896
127.0.0.1 - - [10/Mar/2022:20:39:51 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:39:51 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:39:52 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6896
127.0.0.1 - - [10/Mar/2022:20:39:52 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:39:52 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:40:02 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:40:02 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:20:40:04 +0530] "GET /viporgfarm/prodgrains.jsp HTTP/1.1" 200 10688
127.0.0.1 - - [10/Mar/2022:20:40:07 +0530] "GET /viporgfarm/grainAction.jsp?id=122 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:40:07 +0530] "GET /viporgfarm/prodgrains.jsp?msg=added HTTP/1.1" 200 10765
127.0.0.1 - - [10/Mar/2022:20:40:08 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3886
127.0.0.1 - - [10/Mar/2022:20:40:09 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7018
127.0.0.1 - - [10/Mar/2022:20:40:09 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:40:09 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:40:21 +0530] "GET /viporgfarm/Logout.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:40:21 +0530] "GET /viporgfarm/login.jsp HTTP/1.1" 200 3472
127.0.0.1 - - [10/Mar/2022:20:41:11 +0530] "GET /viporgfarm/firstpage.jsp HTTP/1.1" 200 18558
127.0.0.1 - - [10/Mar/2022:20:41:12 +0530] "GET /favicon.ico HTTP/1.1" 404 762
127.0.0.1 - - [10/Mar/2022:20:41:14 +0530] "GET /viporgfarm/login.jsp HTTP/1.1" 200 3472
127.0.0.1 - - [10/Mar/2022:20:41:27 +0530] "POST /viporgfarm/loginAction.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:41:27 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:20:41:31 +0530] "GET /viporgfarm/prodspices.jsp HTTP/1.1" 200 10726
127.0.0.1 - - [10/Mar/2022:20:41:32 +0530] "GET /viporgfarm/spicesAction.jsp?id=152 HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:41:32 +0530] "GET /viporgfarm/prodspices.jsp?msg=added HTTP/1.1" 200 10803
127.0.0.1 - - [10/Mar/2022:20:41:35 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 4291
127.0.0.1 - - [10/Mar/2022:20:41:36 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7017
127.0.0.1 - - [10/Mar/2022:20:41:36 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:41:36 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:41:45 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:41:45 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7066
127.0.0.1 - - [10/Mar/2022:20:41:45 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:41:45 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
